_id,date_sent,date_received,thread_id,from_recipient_id,to_recipient_id,body,receipt_timestamp,quote_id,quote_author,quote_body,quote_missing,reactions_last_seen
1997,1682015607270,1682015607510,2,11,11,I love spicy Thai food.,-1,0.0,0.0,,0,1682015673974
1998,1682015658058,1682015660556,2,19,19,Tennis is a great workout.,-1,0.0,0.0,,0,1682015673974
1999,1682015691783,1682015692221,2,8,8,,-1,0.0,0.0,,0,1682015696986
2000,1682015694631,1682015694099,2,8,8,Meditation is so relaxing.,-1,0.0,0.0,,0,1682015696986
2001,1682015734382,1682015734180,2,11,11,Learning languages is fun.,-1,0.0,0.0,,0,1682015741696
2002,1682015737992,1682015738549,2,9,9,,-1,0.0,0.0,,0,1682015741696
2003,1682015760045,1682015759511,2,9,9,I'm on a new diet.,-1,0.0,0.0,,0,1682015759774
2004,1682015766114,1682015765627,2,8,8,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682016189180
2005,1682015779358,1682015779222,2,9,9,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1682016189180
2006,1682015805286,1682015804922,2,9,9,Nature is so refreshing.,-1,0.0,0.0,,0,1682016189180
2007,1682015820252,1682015819893,2,10,10,I got a new fish tank.,-1,1682015779358.0,9.0,I'm thinking of investing in stocks.,0,1682016189180
2008,1682015842655,1682015842207,2,8,8,I love spicy Thai food.,-1,0.0,0.0,,0,1682016189180
2009,1682015854485,1682015938284,2,9,9,I've started doing yoga.,-1,0.0,0.0,,0,1682016189180
2010,1682015857962,1682015938453,2,8,8,,-1,,,,0,1682016189180
2011,1682015861004,1682015938508,2,10,10,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1682016189180
2012,1682015868910,1682015938710,2,8,8,Mystery books are so engaging.,-1,0.0,0.0,,0,1682016189180
2013,1682015873012,1682015938767,2,11,11,Basketball is so exciting!,-1,1682015842655.0,8.0,I love spicy Thai food.,0,1682016189180
2014,1682015880399,1682015938939,2,5,5,I got a new pair of shoes.,-1,0.0,0.0,,0,1682016189696
2015,1682015884243,1682015939085,2,8,8,Homemade pizza is the best.,-1,0.0,0.0,,0,1682016189696
2016,1682015888898,1682015939180,2,9,9,I'm learning a new programming language.,-1,0.0,0.0,,0,1682016189872
2017,1682015894105,1682015939224,2,7,7,Cats are so independent.,-1,0.0,0.0,,0,1682016192281
2018,1682015897832,1682015939271,2,6,6,I love strategy games.,-1,1682015868910.0,8.0,Mystery books are so engaging.,0,1682016201172
2019,1682015905654,1682015939334,2,5,5,I'm taking an online course.,-1,0.0,0.0,,0,1682016202254
2020,1682015917223,1682015939386,2,19,19,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1682016202854
2021,1682015921710,1682015939449,2,10,10,Cats are so independent.,-1,1682015884243.0,8.0,Homemade pizza is the best.,0,1682016202854
2022,1682015962838,1682015962454,2,8,8,Jazz is so soothing.,-1,0.0,0.0,,0,1682016203168
2023,1682015987330,1682015987021,2,9,9,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682016203499
2024,1682016001912,1682016001743,2,10,10,The new iPhone is amazing.,-1,0.0,0.0,,0,1682016204255
2025,1682016051655,1682016051834,2,11,11,Summer fashion trends are so colorful.,-1,0.0,0.0,,0,1682016204255
2026,1682016054867,1682016056112,2,9,9,Summer fashion trends are so colorful.,-1,0.0,0.0,,0,1682016204255
2027,1682016079852,1682016079327,2,11,11,I've started doing yoga.,-1,0.0,0.0,,0,1682016204255
2028,1682016085273,1682016085292,2,7,7,Basketball is so exciting!,-1,0.0,0.0,,0,1682016206037
2029,1682016088556,1682016184805,2,9,9,The new iPhone is amazing.,-1,0.0,0.0,,0,1682016206303
2030,1682016095818,1682016184921,2,8,8,I love spicy Thai food.,-1,0.0,0.0,,0,1682016206303
2031,1682016123227,1682016185244,2,9,9,I'm taking an online course.,-1,0.0,0.0,,0,1682016208980
2032,1682016193782,1682016194058,2,9,9,Saving money is important.,-1,0.0,0.0,,0,1682016209212
2033,1682016334916,1682016334706,2,10,10,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1682016815560
2034,1682016350155,1682016352583,2,19,19,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1682016815560
2035,1682016443425,1682016442977,2,11,11,I love romantic comedies.,-1,0.0,0.0,,0,1682016815560
2036,1682016481925,1682016484440,2,19,19,I'm taking an online course.,-1,0.0,0.0,,0,1682016815560
2037,1682017792979,1682017794011,2,14,14,My dog is the cutest!,-1,0.0,0.0,,0,1682030243683
2038,1682018135146,1682018135245,2,5,5,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1682018650212
2039,1682018228297,1682018290842,2,10,10,Nature is so refreshing.,-1,1682018135146.0,5.0,The latest Marvel movie was awesome!,0,1682018650212
2040,1682018925476,1682018925755,2,6,6,I'm taking an online course.,-1,0.0,0.0,,0,1682018972453
2041,1682023607005,1682023608588,2,8,8,Saving money is important.,-1,1682016350155.0,19.0,Have you tried the latest Xbox game?,0,1682030243656
2042,1682023621103,1682023620702,2,10,10,Tennis is a great workout.,-1,0.0,0.0,,0,1682030243656
2043,1682023634518,1682023692763,2,10,10,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1682030243656
2044,1682023666843,1682023692792,2,8,8,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682030243656
2045,1682023853464,1682023853506,2,11,11,I'm on a new diet.,-1,0.0,0.0,,0,1682030243656
2046,1682023878225,1682023938187,2,8,8,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682030243656
2047,1682023907430,1682023938216,2,19,19,Meditation is so relaxing.,-1,0.0,0.0,,0,1682030243656
2048,1682024112463,1682024113908,2,6,6,Cats are so independent.,-1,1682016350155.0,19.0,Have you tried the latest Xbox game?,0,1682030243656
2049,1682024153056,1682024201680,2,19,19,I went for a walk in the park.,-1,0.0,0.0,,0,1682033222989
2050,1682026114817,1682026116704,2,11,11,Virtual reality is the future.,-1,0.0,0.0,,0,1682033222989
2051,1682115503925,1682115505495,2,11,11,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1682116558635
2052,1682115786047,1682115789795,3,19,19,Meditation is so relaxing.,-1,0.0,0.0,,0,1682115806679
2053,1682115806615,1682115806624,3,2,64,I got a new fish tank.,1682116551095,0.0,0.0,,0,-1
2054,1682115808561,1682115811367,3,19,19,I love watching football.,-1,0.0,0.0,,0,1682116527866
2055,1682116432777,1682116437132,3,19,19,I'm on a new diet.,-1,0.0,0.0,,0,1682116527866
2056,1682116547311,1682116547359,3,2,64,Cryptocurrencies are so volatile.,1682116551095,0.0,0.0,,0,-1
2057,1682116579894,1682116579679,3,7,7,Mystery books are so engaging.,-1,0.0,0.0,,0,1682119185795
2058,1682116627079,1682116629861,3,19,19,Saving money is important.,-1,0.0,0.0,,0,1682119185795
2059,1682116642679,1682116642482,3,17,17,I got a new pair of shoes.,-1,0.0,0.0,,0,1682119185795
2060,1682117647944,1682117650243,2,10,10,The new iPhone is amazing.,-1,0.0,0.0,,0,1682118422198
2061,1682170122347,1682170123968,2,10,10,I love hiking in the mountains.,-1,0.0,0.0,,0,1682186081607
2062,1682171117167,1682171674959,2,5,5,Learning languages is fun.,-1,0.0,0.0,,0,1682186081607
2063,1682176018122,1682176019560,3,7,7,I just finished reading a great novel.,-1,0.0,0.0,,0,1682176066053
2064,1682176105705,1682176105746,3,2,64,I love romantic comedies.,1682177412195,0.0,0.0,,0,-1
2065,1682178133978,1682178134603,2,7,7,Learning languages is fun.,-1,0.0,0.0,,0,1682186081607
2066,1682178296669,1682178298455,3,19,19,I've started doing yoga.,-1,0.0,0.0,,0,1682186084781
2067,1682178340799,1682178386335,3,17,17,Saving money is important.,-1,0.0,0.0,,0,1682186084781
2068,1682178395972,1682178395750,3,7,7,Mystery books are so engaging.,-1,0.0,0.0,,0,1682186084781
2069,1682178998591,1682179000376,3,19,19,I love watching football.,-1,0.0,0.0,,0,1682186084781
2070,1682179015725,1682179016305,3,19,19,Homemade pizza is the best.,-1,0.0,0.0,,0,1682186084781
2071,1682179127511,1682179128286,3,7,7,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682186084781
2072,1682181655832,1682181657288,3,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1682186084781
2073,1682182207062,1682182209900,2,11,11,Saving money is important.,-1,0.0,0.0,,0,1682186081607
2074,1682182939547,1682182941703,3,19,19,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682186084781
2075,1682182949385,1682182950124,3,19,19,Saving money is important.,-1,0.0,0.0,,0,1682186572857
2076,1682191890831,1682191892581,3,17,17,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1682195122674
2077,1682195132704,1682195132731,3,2,64,Basketball is so exciting!,1682196283096,0.0,0.0,,0,-1
2078,1682196296906,1682196296936,3,7,7,I went for a walk in the park.,-1,0.0,0.0,,0,1682196303495
2079,1682197303233,1682197315002,3,19,19,Mystery books are so engaging.,-1,0.0,0.0,,0,1682201044646
2080,1682197377499,1682197377553,3,7,7,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1682201044646
2081,1682212008038,1682212008071,3,2,64,Have you read the latest bestseller?,1682212045089,0.0,0.0,,0,-1
2082,1682212098682,1682212098702,3,2,64,I've started doing yoga.,1682212105230,0.0,0.0,,0,-1
2083,1682212123202,1682212123142,3,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1682212123352
2084,1682212204853,1682212204861,3,2,64,Cryptocurrencies are so volatile.,1682212323310,0.0,0.0,,0,-1
2085,1682212226706,1682212226714,3,2,64,Cryptocurrencies are so volatile.,1682212323310,0.0,0.0,,0,1682212687916
2086,1682212357555,1682212357782,3,7,7,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1682212687916
2087,1682212824694,1682212824705,3,2,64,My dog is the cutest!,1682212831027,0.0,0.0,,0,1682212835313
2088,1682215863141,1682215864043,3,19,19,I'm on a new diet.,-1,0.0,0.0,,0,1682215868314
2089,1682215889819,1682215889838,3,2,64,Learning languages is fun.,1682216320714,0.0,0.0,,0,-1
2090,1682249817288,1682249818316,2,8,8,Tennis is a great workout.,-1,0.0,0.0,,0,1682371034599
2091,1682280103878,1682280106217,3,19,19,I'm taking an online course.,-1,0.0,0.0,,0,1682281051128
2092,1682280140149,1682280141085,3,19,19,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1682281051128
2093,1682281056775,1682281056791,3,2,64,The latest Marvel movie was awesome!,1682281062944,0.0,0.0,,0,-1
2094,1682291721732,1682291722574,3,17,17,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1682291726206
2095,1682291845198,1682291845262,3,7,7,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1682293846188
2096,1682291874079,1682291874598,3,17,17,Saving money is important.,-1,0.0,0.0,,0,1682293846188
2097,1682365328038,1682365331168,3,19,19,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682365346362
2098,1682365434325,1682365434343,3,2,64,Nature is so refreshing.,1682365475480,0.0,0.0,,0,-1
2099,1682365513776,1682365515499,3,19,19,I'm taking an online course.,-1,0.0,0.0,,0,1682365572500
2100,1682365722817,1682365724569,3,19,19,I got a new fish tank.,-1,0.0,0.0,,0,1682365724742
2101,1682365734827,1682365736450,3,19,19,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682365757536
2102,1682365799552,1682365799840,3,17,17,I love hiking in the mountains.,-1,0.0,0.0,,0,1682367196904
2103,1682367188031,1682367188426,3,7,7,Homemade pizza is the best.,-1,0.0,0.0,,0,1682367196903
2104,1682367193411,1682367193640,3,7,7,Saving money is important.,-1,0.0,0.0,,0,1682367196903
2105,1682367214693,1682367215943,3,7,7,,-1,0.0,0.0,,0,1682368513174
2106,1682367264072,1682367264533,3,17,17,I'm studying for my exams.,-1,0.0,0.0,,0,1682368513174
2107,1682367297216,1682367297691,3,17,17,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1682368513174
2108,1682367300725,1682367300970,3,7,7,Nature is so refreshing.,-1,0.0,0.0,,0,1682368513174
2109,1682367418740,1682367421187,3,19,19,Homemade pizza is the best.,-1,0.0,0.0,,0,1682368513174
2110,1682367436137,1682367436569,3,7,7,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1682368513174
2111,1682367485032,1682367555255,3,7,7,I love watching football.,-1,0.0,0.0,,0,1682368513174
2112,1682367498875,1682367555349,3,19,19,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1682368513174
2113,1682367517461,1682367555399,3,7,7,I got a new fish tank.,-1,0.0,0.0,,0,1682368513174
2114,1682367643528,1682367707884,3,7,7,Cats are so independent.,-1,0.0,0.0,,0,1682368513174
2115,1682367666975,1682367707931,3,17,17,I just finished reading a great novel.,-1,0.0,0.0,,0,1682368513174
2116,1682367680467,1682367708025,3,7,7,I got a new fish tank.,-1,0.0,0.0,,0,1682368513174
2117,1682367726933,1682367727349,3,7,7,I'm on a new diet.,-1,0.0,0.0,,0,1682368513174
2118,1682367775504,1682367775910,3,7,7,I'm studying for my exams.,-1,0.0,0.0,,0,1682368513174
2119,1682367903888,1682367905739,3,19,19,I love romantic comedies.,-1,0.0,0.0,,0,1682368513174
2120,1682367939175,1682367939522,3,7,7,Mystery books are so engaging.,-1,0.0,0.0,,0,1682368513174
2121,1682367971992,1682368020518,3,7,7,Learning languages is fun.,-1,0.0,0.0,,0,1682368513174
2122,1682368047056,1682368048888,3,19,19,Mystery books are so engaging.,-1,0.0,0.0,,0,1682368513174
2123,1682368146921,1682368187358,3,7,7,I went for a walk in the park.,-1,0.0,0.0,,0,1682368513174
2124,1682368190075,1682368191766,3,19,19,Meditation is so relaxing.,-1,0.0,0.0,,0,1682368513174
2125,1682368366490,1682368369712,3,19,19,Cats are so independent.,-1,0.0,0.0,,0,1682368513174
2126,1682370568832,1682370575391,2,7,7,,-1,0.0,0.0,,0,1682371034595
2127,1682370989291,1682370991107,2,19,19,Nature is so refreshing.,-1,0.0,0.0,,0,1682371034595
2128,1682371023111,1682371023420,2,7,7,I'm studying for my exams.,-1,0.0,0.0,,0,1682371034595
2129,1682371029819,1682371031439,2,19,19,I love watching football.,-1,0.0,0.0,,0,1682371034595
2130,1682371043557,1682371045216,2,19,19,I've started doing yoga.,-1,0.0,0.0,,0,1682371045413
2131,1682371754018,1682371755162,2,8,8,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1682372648107
2132,1682371807342,1682371847202,2,6,6,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1682372648107
2133,1682371860470,1682371860773,2,7,7,I love vintage clothing.,-1,0.0,0.0,,0,1682372648107
2134,1682372453285,1682372455806,2,19,19,I love strategy games.,-1,0.0,0.0,,0,1682372648107
2135,1682372496437,1682372540651,2,5,5,I love spicy Thai food.,-1,0.0,0.0,,0,1682372648107
2136,1682375810640,1682375812984,2,6,6,Cats are so independent.,-1,0.0,0.0,,0,1682376540357
2137,1682379454626,1682379456686,2,9,9,Learning languages is fun.,-1,0.0,0.0,,0,1682447466715
2138,1682379472959,1682379473473,2,10,10,Basketball is so exciting!,-1,1682379454626.0,9.0,Learning languages is fun.,0,1682447466694
2139,1682379500286,1682379500669,2,9,9,Learning languages is fun.,-1,0.0,0.0,,0,1682447466694
2140,1682379511276,1682379511697,2,10,10,I'm taking an online course.,-1,0.0,0.0,,0,1682447466694
2141,1682379770640,1682379772544,2,5,5,I love spicy Thai food.,-1,0.0,0.0,,0,1682447466694
2142,1682447449255,1682447451547,2,8,8,I love romantic comedies.,-1,0.0,0.0,,0,1682447466694
2143,1682447453081,1682447454378,2,8,8,,-1,0.0,0.0,,0,1682467165414
2144,1682447569048,1682447570930,2,10,10,,-1,0.0,0.0,,0,1682447732410
2145,1682447694895,1682447700152,2,7,7,I got a new fish tank.,-1,0.0,0.0,,0,1682447732410
2146,1682447733364,1682447734100,2,7,7,I went for a walk in the park.,-1,0.0,0.0,,0,1682447734273
2147,1682447815075,1682447816474,2,19,19,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1682447853046
2148,1682447849541,1682447850243,2,9,9,I went for a walk in the park.,-1,0.0,0.0,,0,1682447853046
2149,1682447892011,1682447893805,2,7,7,I'm thinking of investing in stocks.,-1,1682447849541.0,9.0,I went for a walk in the park.,0,1682449254225
2150,1682447902050,1682447903009,2,9,9,Saving money is important.,-1,0.0,0.0,,0,1682449254225
2151,1682448046283,1682448047522,2,62,62,Basketball is so exciting!,-1,0.0,0.0,,0,1682467165414
2152,1682448108877,1682448145145,2,62,62,I've started doing yoga.,-1,0.0,0.0,,0,1682467165414
2153,1682448177961,1682448235518,2,19,19,I went for a walk in the park.,-1,0.0,0.0,,0,1682449254225
2154,1682448333492,1682448345065,2,11,11,,-1,0.0,0.0,,0,1682449254225
2155,1682459995367,1682459996035,2,6,6,I've started doing yoga.,-1,0.0,0.0,,0,1682467165397
2156,1682460492158,1682460494534,3,19,19,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682467150358
2157,1682460579687,1682460580859,2,16,16,I love vintage clothing.,-1,0.0,0.0,,0,1682467165397
2158,1682461800714,1682461803708,3,7,7,Meditation is so relaxing.,-1,0.0,0.0,,0,1682467150358
2159,1682463400929,1682463404480,2,5,5,Have you read the latest bestseller?,-1,1682447453081.0,8.0,,0,1682467165397
2160,1682463454374,1682463483286,2,8,8,,-1,1682463400929.0,5.0,Have you read the latest bestseller?,0,1682472379306
2161,1682467155371,1682467155422,3,2,64,Learning languages is fun.,1682467159400,0.0,0.0,,0,-1
2162,1682467190364,1682467191087,3,17,17,Cats are so independent.,-1,0.0,0.0,,0,1682467227118
2163,1682467222418,1682467224048,3,19,19,Saving money is important.,-1,0.0,0.0,,0,1682467227118
2164,1682467237011,1682467237563,3,17,17,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1682467239929
2165,1682471443611,1682471446623,3,19,19,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1682471474193
2166,1682471460126,1682471461628,3,19,19,Basketball is so exciting!,-1,0.0,0.0,,0,1682471474193
2167,1682471492047,1682471492077,3,2,64,Cryptocurrencies are so volatile.,1682472622606,0.0,0.0,,0,1682499293622
2168,1682472461468,1682472461526,2,2,18,Tennis is a great workout.,1682472473243,0.0,0.0,,0,-1
2169,1682472768115,1682472769663,2,19,19,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1682473321242
2170,1682472815051,1682472816534,2,19,19,I love romantic comedies.,-1,0.0,0.0,,0,1682473321242
2171,1682473383732,1682473383748,2,2,18,Basketball is so exciting!,1682473403268,0.0,0.0,,0,-1
2172,1682473562345,1682473563822,2,19,19,I love watching football.,-1,0.0,0.0,,0,1682473568031
2173,1682473621331,1682473621348,2,2,18,Beaches are my favorite vacation spots.,1682473715980,0.0,0.0,,0,-1
2174,1682473935972,1682473936687,2,11,11,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1682473940079
2175,1682474007830,1682474007844,2,2,18,Learning languages is fun.,1682474012367,0.0,0.0,,0,-1
2176,1682511461524,1682512470933,2,6,6,I love watching football.,-1,0.0,0.0,,0,1682600302512
2177,1682514041485,1682514043278,2,5,5,I got a new fish tank.,-1,0.0,0.0,,0,1682514489911
2178,1682600350175,1682600350184,2,2,18,I've started doing yoga.,1682600362268,0.0,0.0,,0,1682601948189
2179,1682603063121,1682603064252,2,16,16,Saving money is important.,-1,0.0,0.0,,0,1682603068614
2180,1682603107178,1682603107353,2,2,18,I'm taking an online course.,1682603110614,0.0,0.0,,0,-1
2181,1682603138496,1682603139562,2,16,16,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1682603143437
2182,1682603630150,1682603632400,2,7,7,I love romantic comedies.,-1,0.0,0.0,,0,1682685048130
2183,1682603688415,1682603689647,2,5,5,The new iPhone is amazing.,-1,0.0,0.0,,0,1682606043334
2184,1682685040565,1682685043039,2,8,8,Nature is so refreshing.,-1,0.0,0.0,,0,1682688033771
2185,1682688028670,1682688029862,2,14,14,I love vintage clothing.,-1,0.0,0.0,,0,1682689861767
2186,1682688195758,1682688197757,2,9,9,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1682689861764
2187,1682688246014,1682688247439,2,10,10,I'm studying for my exams.,-1,0.0,0.0,,0,1682689861764
2188,1682688495853,1682688498420,2,7,7,Have you seen the Oscar nominees?,-1,1682688246014.0,10.0,I'm studying for my exams.,0,1682689872268
2189,1682689864311,1682689865555,2,14,14,I love vintage clothing.,-1,0.0,0.0,,0,1682689872265
2190,1682689880448,1682689881629,2,14,14,Meditation is so relaxing.,-1,0.0,0.0,,0,1682689881820
2191,1682689918921,1682689920248,2,10,10,Sunsets are so beautiful.,-1,0.0,0.0,,0,1682689933294
2192,1682721773385,1682721776528,2,10,10,I love hiking in the mountains.,-1,0.0,0.0,,0,1682721816104
2193,1682721809825,1682721811851,2,8,8,I'm on a new diet.,-1,0.0,0.0,,0,1682728293681
2194,1682721820462,1682721821756,2,12,12,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682721821969
2195,1682721833658,1682721833722,2,2,18,I've started doing yoga.,1682721837064,0.0,0.0,,0,1682728293660
2196,1682721846607,1682721848929,2,10,10,I love watching football.,-1,0.0,0.0,,0,1682728293660
2197,1682721946832,1682721948049,2,6,6,I love vintage clothing.,-1,0.0,0.0,,0,1682728293660
2198,1682721963618,1682721964933,2,6,6,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1682728293660
2199,1682723556403,1682723559078,2,10,10,Sunsets are so beautiful.,-1,0.0,0.0,,0,1682728293660
2200,1682723581048,1682723582392,2,6,6,I love romantic comedies.,-1,0.0,0.0,,0,1682728293660
2201,1682723610942,1682723612295,2,11,11,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1682728293660
2202,1682723653784,1682723716017,2,8,8,Meditation is so relaxing.,-1,0.0,0.0,,0,1682728293660
2203,1682723700687,1682723716089,2,10,10,Learning languages is fun.,-1,0.0,0.0,,0,1682728293660
2204,1682723721902,1682723723391,2,6,6,Sunsets are so beautiful.,-1,0.0,0.0,,0,1682728293660
2205,1682791289848,1682791312288,3,19,19,Tennis is a great workout.,-1,0.0,0.0,,0,1682792451556
2206,1682800207054,1682800207069,3,2,64,I've started doing yoga.,1682800765008,0.0,0.0,,0,-1
2207,1682812697178,1682812698684,3,17,17,I'm taking an online course.,-1,0.0,0.0,,0,1682815128409
2208,1682813388590,1682813389545,3,7,7,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1682815128409
2209,1682815375581,1682815375604,2,2,18,Sunsets are so beautiful.,1682815382847,0.0,0.0,,0,1682815758636
2210,1682815441274,1682815441450,2,7,7,Sunsets are so beautiful.,-1,0.0,0.0,,0,1682815758636
2211,1682815482126,1682815483543,2,11,11,I love watching football.,-1,0.0,0.0,,0,1682815758636
2212,1682816188346,1682816188887,2,7,7,Meditation is so relaxing.,-1,1682815482126.0,11.0,I love watching football.,0,1682816228502
2213,1682821568815,1682821570591,3,19,19,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682821575345
2214,1682821605400,1682821606071,3,7,7,Learning languages is fun.,-1,0.0,0.0,,0,1682821615589
2215,1682821632251,1682821633120,3,19,19,I love hiking in the mountains.,-1,0.0,0.0,,0,1682821931379
2216,1682821888020,1682821889685,3,19,19,Cats are so independent.,-1,0.0,0.0,,0,1682821931379
2217,1682821896203,1682821896992,3,19,19,I just finished reading a great novel.,-1,0.0,0.0,,0,1682821931379
2218,1682822389642,1682822393605,3,19,19,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1682850430980
2219,1682885945192,1682885945281,3,2,64,Cats are so independent.,1682886386563,0.0,0.0,,0,1682886439783
2220,1682886873599,1682886876497,3,19,19,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1682887072153
2221,1682886978933,1682886981273,3,19,19,I just finished reading a great novel.,-1,0.0,0.0,,0,1682887072153
2222,1682887020595,1682887059005,3,19,19,I love hiking in the mountains.,-1,0.0,0.0,,0,1682887072153
2223,1682888935592,1682888939989,3,19,19,I love spicy Thai food.,-1,0.0,0.0,,0,1682889105744
2224,1682888949643,1682888951791,3,19,19,I'm taking an online course.,-1,0.0,0.0,,0,1682889105744
2225,1682890880948,1682890885685,3,7,7,I'm on a new diet.,-1,0.0,0.0,,0,1682891051743
2226,1682890884746,1682890885728,3,7,7,I love spicy Thai food.,-1,0.0,0.0,,0,1682891051743
2227,1682890907348,1682890909481,3,19,19,Cats are so independent.,-1,0.0,0.0,,0,1682891051743
2228,1682891566692,1682891567069,3,17,17,Tennis is a great workout.,-1,0.0,0.0,,0,1682891606547
2229,1682891588184,1682891588571,3,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1682891606547
2230,1682893307203,1682893310157,3,19,19,Mystery books are so engaging.,-1,0.0,0.0,,0,1682894522852
2231,1682899560511,1682899560602,3,2,64,Virtual reality is the future.,1682899589950,0.0,0.0,,0,-1
2232,1682899599925,1682899600098,3,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1682899612495
2233,1682899612310,1682899612322,3,2,64,I love romantic comedies.,1682899615783,0.0,0.0,,0,-1
2234,1682899628905,1682899629179,3,7,7,I'm learning a new programming language.,-1,0.0,0.0,,0,1682899634855
2235,1682899668923,1682899668944,3,2,64,Mystery books are so engaging.,1682899717868,0.0,0.0,,0,-1
2236,1682899689022,1682899689063,3,2,64,I love romantic comedies.,1682899717868,0.0,0.0,,0,-1
2237,1682899729014,1682899729341,3,7,7,I went for a walk in the park.,-1,0.0,0.0,,0,1682899733720
2238,1682899749607,1682899749884,3,7,7,Saving money is important.,-1,0.0,0.0,,0,1682899750179
2239,1682899791738,1682899791993,3,17,17,I got a new fish tank.,-1,0.0,0.0,,0,1682899799925
2240,1682899820855,1682899820863,3,2,64,Summer fashion trends are so colorful.,1682899824433,0.0,0.0,,0,-1
2241,1682951422860,1682951425756,2,12,12,Meditation is so relaxing.,-1,0.0,0.0,,0,1683120498543
2242,1682975367989,1682975370184,3,7,7,Saving money is important.,-1,0.0,0.0,,0,1682976595530
2243,1682975697031,1682975698002,3,7,7,Cats are so independent.,-1,0.0,0.0,,0,1682976595530
2244,1682976595248,1682976595319,3,2,64,I love watching football.,1682976609618,0.0,0.0,,0,-1
2245,1682976622376,1682976622883,3,7,7,Homemade pizza is the best.,-1,0.0,0.0,,0,1682979018440
2246,1682976810995,1682976825334,3,19,19,Have you read the latest bestseller?,-1,0.0,0.0,,0,1682979018440
2247,1682976832220,1682976834367,3,19,19,Summer fashion trends are so colorful.,-1,0.0,0.0,,0,1682979018440
2248,1682981101989,1682981103955,3,7,7,I love strategy games.,-1,0.0,0.0,,0,1682982294983
2249,1682988097030,1682988577997,3,17,17,Virtual reality is the future.,-1,0.0,0.0,,0,1682988842284
2250,1682988110495,1682988578074,3,17,17,I've started doing yoga.,-1,0.0,0.0,,0,1682988842284
2251,1682988915794,1682988915826,3,2,64,Saving money is important.,1682988927699,0.0,0.0,,0,-1
2252,1682988937260,1682988937782,3,17,17,I went for a walk in the park.,-1,0.0,0.0,,0,1682988941149
2253,1682992235298,1682992238791,3,19,19,I love watching football.,-1,0.0,0.0,,0,1682992255480
2254,1683079908897,1683079910125,3,19,19,I'm studying for my exams.,-1,0.0,0.0,,0,1683102687745
2255,1683079923232,1683079923044,3,19,19,I'm studying for my exams.,-1,0.0,0.0,,0,1683102687745
2256,1683080365128,1683080366299,3,7,7,Virtual reality is the future.,-1,0.0,0.0,,0,1683102687745
2257,1683080371767,1683080371137,3,7,7,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1683102687745
2258,1683080761291,1683080763294,3,19,19,Learning languages is fun.,-1,0.0,0.0,,0,1683102687745
2259,1683120476446,1683120480199,2,7,7,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1683137576196
